wav,wrd,ID,duration,sr
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_695.wav,نخطفو رواحنا فيسع نجيبو كعبة بمبلوني و نكملو طريقنا نخدمو على رواحنا,395,5.97,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_696.wav,ما تتفجعوش هذوكم خمسة باقات الفايدة في التجربة راهو,396,4.6,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_697.wav,فلاش باك تاعو لو تعارك مع إيس نوت بما أنو ميخاف من شيء,397,6.49,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_698.wav,ليوم الصباح ماشيه للفرماسي نشري في دوا لبنتي نلقا تليفون طايح,398,5.36,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_699.wav,وباين غالي برشه تليفون كبير وفيه اربعه كمراوات,399,6.02,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_800.wav,الفاك مفيهاش مصروف,400,3.22,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_801.wav,ذا كان عندك الحق في الفواي و البورص مكش مش تستحق مصروف,401,6.34,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_802.wav,كي تعرف كيفاش تنظم روحك,402,3.58,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_803.wav,اللي محتاج يتمرمد ويخدم هي ناس متخرحه وعندما الماجسنير,403,6.43,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_804.wav,أنا خذيت الباك عندي عامين وما نجمتش نكمل نقرا في الفاك,404,5.21,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_805.wav,بربي شكون عندو فكرة مشروع مضمون و ناجح يكون مصروف ليا ولولدي,405,6.01,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_806.wav,مسمار في حيط,406,2.41,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_807.wav,سلام بالله جتني خدمة مونتاج من شخص تونسي,407,4.83,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_808.wav,أنا نخدم في شركة فسفاط قفصة على المحملة الهدروليكية,408,5.54,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_809.wav,صفر,409,1.59,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_810.wav,واحد,410,1.95,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_811.wav,إثنان,411,2.0,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_812.wav,ثلاثة,412,2.1,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_813.wav,أربعة,413,2.04,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_814.wav,خمسة,414,1.81,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_815.wav,ستة,415,1.95,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_816.wav,سبعة,416,2.08,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_817.wav,ثمانية,417,2.19,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_818.wav,تسعة,418,1.86,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_819.wav,عشرة,419,1.76,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_820.wav,مليون,420,1.94,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_821.wav,ألفين,421,1.58,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_822.wav,بونسوار يا جماعة,422,2.52,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_823.wav,نجلاء بن عبد الله أجمل من مونيكا بيلوتشي,423,4.66,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_824.wav,المهم الناس المغرومة بالسيريات الكورية ننصحكم بيه,424,5.31,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_825.wav,في صفاقس ما نعرفوهاش و ما نسمعوش بيها,425,3.97,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_100.wav,اش مازال توا  ماهو ناخذولهم نسا  ,426,4.437333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_101.wav,قالتلو   اقصد ربي  لكن استنى نتفاهمو قبل,427,5.546666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_102.wav,الأولاد بش يتزوجوا  هذوما كناين جايين للدار ,428,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_103.wav,حكايات  الحماوات و الكناين قد شعر الراس و ألوان و رهوط كيف البلوط,429,6.912,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_104.wav,و هذي كنة تكره حماتها  و هذي حما ما تحبش كنتها  و العرك و الخصام و فك يدي من شوشتك,430,8.362666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_105.wav,تطييح القدر و العار و الخنار,431,3.2426666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_106.wav,سهرت عليهم الليالي و بعت النوم غالي و ربيتهم و كبرتهم  و هوما يدخلوا يبوسوا يدي يخرجوا يبوسوا يدي,432,8.874666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_107.wav,و ربي يستر  ما نحبش الله لا يقدر تجي كلمة بيني و بين واحدة من الكناين ,433,6.144,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_108.wav,و تولي هي تشكيلو من جهة و آنا نشكيلو من جهة و هي تقولو أمك و آنا نقولو مرتك ,434,6.570666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_109.wav,لا يا ولدي  من فم البير و لا من قاعو ,435,4.949333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_110.wav,الخير تبارك الله ياسر  مش ما عندنا إلا الدار هذيا  أعطي لكل واحد منهم دار يعرس فيها و ربي يهنيهم هوما و مرياتهم ,436,9.472,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_111.wav,الممارسة ياسر راهي مش مليحة و يقعد كل حد بقدرو خير  قالك حبيبك خيارك بعيد عليه ,437,8.533333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_112.wav,قاللها  بارك الله فيك ما قلت إلا الصواب  ,438,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_113.wav,مشى صلح و ليق و دهن و هبط الموبيليات,439,5.376,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_114.wav,خطب و كل واحد من الاولاد عرسلو في دار  و قعد هو و عزيوزتو في دويرتهم حتى حضر أجلو و مات ,440,8.448,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_115.wav,قعدت هاك العزوزة هي و خادم تخدم بين يديها في دويرتها ما مخصوصة في شي  برزقها,441,7.68,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_116.wav,زاد راجلها خلالها ياسر  في عزها و هناها و قدرها ,442,5.802666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_117.wav,العام لول  الثاني  الثالث  تقول إنت بعد أربعة ولا خمسة سنين توحشت أولادها  و هوما حتى حد ما طل عليها  و ماذا بيها تزور كناينها و تضيف عندهم و تعدي أيامات عند كل واحدة و تاخذ كلمة و تعطي كلمة ,443,15.274666666666668,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_118.wav,بعثت لولدها الكبير قالتلو  غدوا راني جاية بحذاك ضيفة   بعثتلو للحانوت ,444,7.424,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_119.wav,الراجل كيف روح للدار في الليل نسى ما قالش لمرتو  من غدوا كيف خرج في الصباح ما قاللهاش زادا ,445,8.448,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_120.wav,ما تفكر إلا كيف جا يحل في الحانوت  مشى قضى قضية مهمة و عطاها للصانع ,446,6.485333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_121.wav,و قالو   وصلها للدار و قللهم راهو اليوم عنا ضيف ,447,5.632,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_122.wav,المرا شعلت الكوانن و قصت و فوحت و ركبت و حضرت بيت الفطور و جبدت السربيس الكبير ,448,8.448,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_123.wav, تقول إنت باقي ساعة للول  و و كروسة وقفت قدام الدار و الباب عزق ,449,7.082666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_124.wav,حلت الخديمة الباب  للا الكبيرة هابطة من الكروسة بعكازها ,450,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_125.wav,و الخادم متاعها تحاذي فيها  الكنة كيف شافتها قرنت عبستها ,451,6.4,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_126.wav,عندها اليوم أضياف و هذي جاية كيف سلاح الشيطان  ياخي ما لقات إلا نهار اليوم  آش بش تقول  قضا و سلطو ربي ,452,9.130666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_127.wav,عسلامة يا للا  كيفنك  آش صبت نفسك  هالغيبة  أيا اتفضل    دخلتها لبيت القعاد  قالت لخديمتها   دكلها ززوة في الكانون  و مشات تلهات هي في الفطور ,453,13.141333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_128.wav,عند لول جا راجلها مقابلة للكوجينة كيف عادتو ,454,6.570666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_129.wav,يا حرة  قاللها ,455,3.498666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_130.wav,طنجرتك فاحت و غلات  ,456,3.4133333333333336,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_131.wav,قالتلو    كيف الهنا  ماهو أمك جات  ,457,3.498666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_132.wav,قاللها عاد لا ولدت لا ربات   ,458,3.925333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_133.wav,قالتلو    جغمة حليب من هاك العام مشات  ,459,5.461333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_134.wav,قاللها    ماهو على كل حال نفرحو بيها  آش نعملو  ,460,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_135.wav,قالتلو    آش نعملو  نعطيوها لحمة السفاق و تو نرميوها في الزقاق ,461,5.632,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_136.wav,العزوزة قاعدة في البيت سمعت المستوج الكل  قالت لخادمها   برا فيسع جيب كروسة  طير  ,462,7.338666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_137.wav,الخادم خرجت تجري و هي قامت جبدت السفساري متاعها  كان مطوي  ,463,6.826666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_138.wav,دخل ولدها   أمي عسلامة  شنيا أحوالك  كيفنك   آه شبيك تلحف   ,464,6.570666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_139.wav,قالتلو    وليدي هاني جيت و شفتكم و لقيتكم بخير و الحمد لله ع العافية  أيا في وديعة ربي ,465,7.936,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_140.wav,الراجل خايف من مرتو لا تكبلو اماعنو بعد ما تخرج لخرى لو كان يزيد يتكلم كلمة ولا يشدها  سكت ,466,8.874666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_141.wav,وصلها للكروسة هو و مرتو  سلموا عليها  باسوها  أيا في الأمان بالسلامة,467,7.338666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_142.wav,وصلت هاك العزوزة لدارها  قالت  هذايا ولدي الكبير احسبو اليوم مات,468,9.045333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_143.wav,بكات  غردت  عملتلو نهارو  بعد أيام طيبت قصعة  مقرونة,469,7.68,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_144.wav,و عند المغرب قالت للخادم  برا جيبلي هاك القرا اللي في زاوية سيدي عبد القادر  بش نعمل الليلة فدوة لسيدك الكبير  ماللي مات ما تفكرناهش ,470,12.885333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_145.wav,و هي نواتها فرق ولدها الكبير  أيا ابني عليه طابية هذاكا ,471,6.058666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_146.wav,زادت جميعة من زمان  بعثت لولدها الثاني  كيف كيف  لا ولدت لا ربات و جغمة حليب   و روحت مفنطرة و عملتلو نهارو و فرقو كيف خوه ,472,11.349333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_147.wav,زادت جميعة ولا نصيف شهر و بعثت لولدها الثالث ,473,5.546666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_148.wav,باقي ساعة للول  وقفت الكروسة قدام الدار  هبطت العزوزة و خادمها,474,6.485333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_149.wav,الكنة شافتها و عرق الغضب نزل بين عينيها  لكن آش بش تقول ,475,7.338666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_150.wav,سلمت عليها  قعدتها  طيبتلها قهوة  مشات للكوجينة تطيب  جا الرويجل ,476,9.216,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_151.wav,يا حرة طنجرتك فاحت و غلات   قالتلو ,477,3.84,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_152.wav,كي الهنا  آما شنيا الفايدة  أمك جات ,478,4.693333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_153.wav,قاللها    عاد مش أمي  لا ولدت لا ربات   ,479,3.1573333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_154.wav,قالتلو    ووه عليا على جغمة حليب من هاك العام مشات ,480,4.693333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_155.wav,قاللها    مالا بالحرام من لسنو هالدار هذي ما عاد تبات فيها ,481,6.314666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_156.wav,خرجت هاك العزوزة تجري و تقرع ,482,4.949333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_157.wav,ووه يا وليدي ألعن الشيطان  هذا الكل على خاطري آنا  لا يجعلنا سبايب  و يعطيني و يجيني و يصيبني   ,483,8.874666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_158.wav,قاللها    حارمة  مش بالثلاثة بالثلاثة آلاف  أيا لم عفرتك يالا و دار بوك  فيسع النهار راح عليك ,484,10.410666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_159.wav,قعدت هاك العزوزة تضرب في يد على يد  هكا  هالعملة,485,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_160.wav,يبدا لخرينا اللي خيروا نساهم عليا أهوكا قاعدين متهنين,486,5.461333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_161.wav,و هذايا اللي ما رضاش فيا نتسببلو في خليان بيتو و خليتو هجال,487,6.741333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_162.wav,هالعملة  آش نعمل   مشات  عندها بنت سلفها  كانت صغيرة وقت تزوجوا الاولاد,488,7.68,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_163.wav,و اليوم كبرت و حظت الزواج  خطبتهالو من عمو و قالت ,489,6.485333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_164.wav,شد صحيح و لا يغرك دينك,490,3.584,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_165.wav,إبليس راهو في العقل وسواس,491,3.669333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_166.wav,في الحق اتكلم و صحح عينك  مع حبيبك ما تشد الباس,492,6.741333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_167.wav,ثبت عقلك و اوزن موازينك ,493,3.7546666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_168.wav,و قبل ما تخطب انشد ع الساس ,494,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_169.wav,و إذا خذيت بنت عم تزينك,495,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_170.wav,هذي وصاية سابقة من الناس  اللي تملس ملسو من طينك  إذا ما جا برمة يجي كسكاس ,496,10.581333333333331,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_171.wav,كملت قصت السلاطة المشوية خلاتها عالطاولة فوحتها و عملتلها الزيت,497,6.229333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_172.wav,و دارت للكسكسي تتفقد فيه ريحتو تفحفح,498,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_173.wav,و كي بدا يفور البخار خارج يهبل ,499,4.096,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_174.wav,خرجت تتكعبر بهاك الجبة الخضراء للفيراندا و بدات تكنس في القاعة ,500,5.802666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_175.wav,سبتمبر الدنيا مازالت سخونة و الشمس زارقة تهبل ليوم احد,501,6.314666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_176.wav,و سعاد اهي مالصباح تحضر و تقد للجماعة اللي بش يهدوا و يملاو الدار بعد شويا,502,7.765333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_177.wav,كانت فرحانة و شايخة,503,3.498666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_178.wav,تلقا محبس الحبقة طايح و مكسر و تراب مفرت جرة عنطر قطوس الجيران ,504,6.485333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_179.wav,خرجت وراه بعود السبركة تعارك و تسب قدام الباب,505,4.949333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_180.wav,بجيان هبة و تسنيم,506,3.072,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_181.wav,هبة قربتلها اهلا امي بدات تبوس فيها و تخزرلها شبيك امي شفما,507,6.997333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_182.wav,هاو سي عنطر عامل شاطح باطح قول عليها دار الجدود,508,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_183.wav,دخل طيحلي محبس هبطو فلوس,509,4.437333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_184.wav,الله يلعنك يا شيطان,510,3.328,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_185.wav,تبوس في تسنيم مرحبا ببنيتي زوزو الداخل,511,5.461333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_186.wav,وينو عادل شبيه موش معاكم,512,3.84,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_187.wav,يامي شعليك فيه ووه,513,3.4133333333333336,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_188.wav,عادل مشا يوصل في امي خديجة لدار نجوى و توا يجي,514,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_189.wav,ماما اتاو نمشي لزينب نلعب معاها,515,4.778666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_190.wav,ما توحشتنيش يا فرخة جاية طول لزينب ,516,5.376,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_191.wav,برا ما تغبرش ساعة ساعة ايجا طل,517,5.205333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_192.wav,اي تهنى ما نحبش يفوتني برشا حديث ايا باي,518,6.144,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_193.wav,هبة دخلت و حطت الساك,519,4.010666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_194.wav,امي هاني جبتلك قاطو عملتو لبارح و شريتلك كيسان التاي هاذم عجبوني و تذكرتك كي تكسرولك لخرين,520,8.106666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_195.wav,عيش بنيتي ايزيدك من خيرو,521,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_196.wav,يا محلاهم اشرهو,522,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_197.wav,خلي نغسلهم نشربو فيهم التاي اليوم,523,4.864,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_198.wav,قلي ساعة كلمكش صقر لباس عليه,524,5.546666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_199.wav,كلمني و الله لا عاد عارفة لباس ولا لا ,525,7.509333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_300.wav,ماك تعرفو لا يحكي لا يبين بيرو غارق و ما يتفهمش,526,6.485333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_301.wav,شفما شبيه وليدي,527,3.925333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_302.wav,ماو فيبالك وليدي من حكاية اكا هناء ما رجعش كالعادة تحسو ماعادش حامل شي اللطف كره البنات و من وقتها ما عادش كالعادة,528,9.386666666666668,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_303.wav,يا غلبة ما تقليش ما نساهاش و مزال يحبها ساعة انا ظهرلي حكاية و وفات نرا فيه يضحك و يلعب عادي,529,10.752,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_304.wav,ماو قدامنا عامل اكاكة اما ولدي و نعرفو قللي علاه ما خرج مع حتى طفلة بعدها تراه,530,7.509333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_305.wav,وين نجبدلو يولي يتهز و يتنفض,531,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_306.wav,ووه تدري عليه انت يزي ما تخلويض و اخطاه ما عندك لواه تجبدلو,532,6.741333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_307.wav,خلي الطفل رايض يكمل عامو و ربي يسهلو في خدمة و الي كاتبة راهي تستنا,533,6.4,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_308.wav,يهبلو فالكلينيك عنا طب و زين و اخلاق نبدى نخزرلهم و نتمنى  وحدة منهم لصقر,534,7.424,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_309.wav,مزالش توا باش تختارلو انت شكون يحب خليه كيما اندادو توا وقت يظهرلو الف وحدة تتمناه,535,8.618666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_310.wav,سكتت شويا نقلك الطفل تعقد و مقلق و محير و انت تقلي كيف اندادو امي,536,6.741333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_311.wav,الصبر يا بنيتي الصبر نتهناو على واحد نتحيرو على لاخر,537,6.570666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_312.wav,هدي روحك عيش بنتي و ما تظغطش عليه ينجم يكون كلامك صحيح ,538,6.314666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_313.wav,اما كل ما تشد فيه الصحيح كل ما هو يكسح راسو اكثر و ماك تعرفو,539,6.314666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_314.wav,و الله قلت الحق نتهناو على واحد نتحيرو على واحد توا هانا تهنينا على اكا فارس,540,7.936,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_315.wav,اه مالة ههه ماهو يحب يزرب يعرس,541,5.632,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_316.wav,هاوينو مقطع روحو قلك من هنا للعام الجاي نعرس,542,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_317.wav,اه حقا جاي هو مبعد توا نشدوه و ننشدوه على صقر,543,7.68,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_318.wav,اكيد يحكيلو كل شي,544,4.608,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_319.wav,تي ماهو هاك النهار كي روح بيا من حذاهم في الثنية يحكيلي قلي الصيف الجاي نعرسو معندي علاش نستناو راني معادش نصبر اكثر,545,10.581333333333331,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_320.wav, شبيه هبل  منين جابها هالحكاية زادة  اه مالا شادك انتي يخرفلك يقلك نربح سعاد معايا  خللي يجبدها الحكاية قدام عادل تو يربح ,546,8.533333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_321.wav,مالة يا للا هو ما متقلق كان منكقلي المشكلة لكل في هبة اما عادل و صقر في الجيب,547,12.970666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_322.wav,ما نعرسش لبنتي من توا انا انشاءالله لباس قللو يحط ربي فيبالو  هاوينو مخرجها ليوم برا شوف وقتاه يجيبها و هي من الصباح تحضر و تقد مشات للحجامة خليتها,548,10.752,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_323.wav,حتى انا قلت كي جاو يخطبو فيك ما نعرسش لبنتي توا و لقيتك في شهر معرسة قوم قصلي الطاجين قوم و الي فيه الخير ربي يسهل فيه,549,6.229333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_324.wav,اي عادل وقتها عمرو أربعة و ثلاثين سنة امي سي فارس عمرو ايا خنقوم  شوف مروى بنتك وقتاش بش تجي كلمتها بش نتعدالها قاتلي مازلت,550,10.666666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_325.wav,هوما اكاكة و دخلت منال و ياسمين معاها تبسمت و ضحكت,551,4.010666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_326.wav,بونجووور ,552,5.034666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_327.wav,بدات تبوس فيهم ياسمين تبوس في هبة توحشتك ,553,6.058666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_328.wav,حتى انا عزيزتي توحشتك معانا نهار الاحد كالسبة ماكش تكور ,554,5.973333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_329.wav,منال لماتش بعيد ليوم تحصرت معانا,555,4.778666666666667,48000
